user_id,product_id
7dba91f3-cb5a-40ce-9269-30acbde046f1,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd
7dba91f3-cb5a-40ce-9269-30acbde046f1,60a51ad1-ba52-43e5-9218-54e27ca857e0
7dba91f3-cb5a-40ce-9269-30acbde046f1,aa9058c2-3702-4840-909d-4536f8ef27e7
7dba91f3-cb5a-40ce-9269-30acbde046f1,1323fd17-1e4c-4b33-a1a9-6d1ef29bbb23
7dba91f3-cb5a-40ce-9269-30acbde046f1,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd
7dba91f3-cb5a-40ce-9269-30acbde046f1,979f809c-bc8f-4eec-89ce-de32b4175b32
7dba91f3-cb5a-40ce-9269-30acbde046f1,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b
7dba91f3-cb5a-40ce-9269-30acbde046f1,58bce0b5-fe59-44c4-a5e4-0242444215bf
7dba91f3-cb5a-40ce-9269-30acbde046f1,a72d121a-7487-438d-b961-cbbf19626135
7dba91f3-cb5a-40ce-9269-30acbde046f1,80bf27c4-ceeb-45bb-b9d0-3696000167be
a8339700-9ee1-4341-921d-c9c6f28cb533,8b635074-268f-466c-949e-aaaf0b143834
a8339700-9ee1-4341-921d-c9c6f28cb533,4f37e0ee-e916-47ea-affc-4d01665bb2db
a8339700-9ee1-4341-921d-c9c6f28cb533,100a25a8-1074-4082-bf3e-619e6bf0ed06
a8339700-9ee1-4341-921d-c9c6f28cb533,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd
a8339700-9ee1-4341-921d-c9c6f28cb533,b0de0f60-82c8-4e43-a209-4528f01d0b4a
a8339700-9ee1-4341-921d-c9c6f28cb533,58bce0b5-fe59-44c4-a5e4-0242444215bf
a8339700-9ee1-4341-921d-c9c6f28cb533,b0925a87-018c-48ca-a1dd-fa67f1d7446a
a8339700-9ee1-4341-921d-c9c6f28cb533,274fb507-6d75-46b0-87f5-8d873644c52c
a8339700-9ee1-4341-921d-c9c6f28cb533,60a51ad1-ba52-43e5-9218-54e27ca857e0
a8339700-9ee1-4341-921d-c9c6f28cb533,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b
a8339700-9ee1-4341-921d-c9c6f28cb533,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd
a8339700-9ee1-4341-921d-c9c6f28cb533,aa9058c2-3702-4840-909d-4536f8ef27e7
a8339700-9ee1-4341-921d-c9c6f28cb533,1d19f678-f760-4786-9b01-1fb8917f0220
a8339700-9ee1-4341-921d-c9c6f28cb533,cd548d76-1702-4cf5-a5d1-c2101fac11f2
a8339700-9ee1-4341-921d-c9c6f28cb533,1323fd17-1e4c-4b33-a1a9-6d1ef29bbb23
a8339700-9ee1-4341-921d-c9c6f28cb533,979f809c-bc8f-4eec-89ce-de32b4175b32
a8339700-9ee1-4341-921d-c9c6f28cb533,4b118e6e-16fe-4b89-b29c-17edd6303d62
a8339700-9ee1-4341-921d-c9c6f28cb533,b6ce3169-694b-4c53-97e3-97364d3c6f4b
a8339700-9ee1-4341-921d-c9c6f28cb533,de2ff47e-217a-4f7d-be31-1b2a9926eda9
a8339700-9ee1-4341-921d-c9c6f28cb533,45e64d53-de11-4614-8e1b-3b16aac95357
a8339700-9ee1-4341-921d-c9c6f28cb533,a72d121a-7487-438d-b961-cbbf19626135
a8339700-9ee1-4341-921d-c9c6f28cb533,783a36aa-334d-4e88-88cf-65b04f6a0fc3
a8339700-9ee1-4341-921d-c9c6f28cb533,5adb709a-3442-4a19-88f1-9ad37b4012bd
a8339700-9ee1-4341-921d-c9c6f28cb533,6d056ecb-5e47-44bb-b9ef-d33e87f98d96
a8339700-9ee1-4341-921d-c9c6f28cb533,80bf27c4-ceeb-45bb-b9d0-3696000167be
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,8b635074-268f-466c-949e-aaaf0b143834
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,de2ff47e-217a-4f7d-be31-1b2a9926eda9
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,5adb709a-3442-4a19-88f1-9ad37b4012bd
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,80bf27c4-ceeb-45bb-b9d0-3696000167be
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,274fb507-6d75-46b0-87f5-8d873644c52c
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,b6ce3169-694b-4c53-97e3-97364d3c6f4b
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,783a36aa-334d-4e88-88cf-65b04f6a0fc3
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,cd548d76-1702-4cf5-a5d1-c2101fac11f2
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,6d056ecb-5e47-44bb-b9ef-d33e87f98d96
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,60a51ad1-ba52-43e5-9218-54e27ca857e0
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,45e64d53-de11-4614-8e1b-3b16aac95357
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,aa9058c2-3702-4840-909d-4536f8ef27e7
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,1323fd17-1e4c-4b33-a1a9-6d1ef29bbb23
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,4b118e6e-16fe-4b89-b29c-17edd6303d62
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,1d19f678-f760-4786-9b01-1fb8917f0220
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,58bce0b5-fe59-44c4-a5e4-0242444215bf
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,100a25a8-1074-4082-bf3e-619e6bf0ed06
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,979f809c-bc8f-4eec-89ce-de32b4175b32
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,b0925a87-018c-48ca-a1dd-fa67f1d7446a
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,4f37e0ee-e916-47ea-affc-4d01665bb2db
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,a72d121a-7487-438d-b961-cbbf19626135
5441f23a-a8d6-4b5b-bfa5-043fad448dd3,b0de0f60-82c8-4e43-a209-4528f01d0b4a
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,4f37e0ee-e916-47ea-affc-4d01665bb2db
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,979f809c-bc8f-4eec-89ce-de32b4175b32
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,100a25a8-1074-4082-bf3e-619e6bf0ed06
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,80bf27c4-ceeb-45bb-b9d0-3696000167be
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,b0925a87-018c-48ca-a1dd-fa67f1d7446a
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,aa9058c2-3702-4840-909d-4536f8ef27e7
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,58bce0b5-fe59-44c4-a5e4-0242444215bf
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,5adb709a-3442-4a19-88f1-9ad37b4012bd
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,cd548d76-1702-4cf5-a5d1-c2101fac11f2
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,b0de0f60-82c8-4e43-a209-4528f01d0b4a
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,a72d121a-7487-438d-b961-cbbf19626135
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,6d056ecb-5e47-44bb-b9ef-d33e87f98d96
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,1d19f678-f760-4786-9b01-1fb8917f0220
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,b6ce3169-694b-4c53-97e3-97364d3c6f4b
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,60a51ad1-ba52-43e5-9218-54e27ca857e0
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,8b635074-268f-466c-949e-aaaf0b143834
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,274fb507-6d75-46b0-87f5-8d873644c52c
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,de2ff47e-217a-4f7d-be31-1b2a9926eda9
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,4b118e6e-16fe-4b89-b29c-17edd6303d62
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,45e64d53-de11-4614-8e1b-3b16aac95357
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,783a36aa-334d-4e88-88cf-65b04f6a0fc3
6eb1b6be-24d7-4b61-94a9-54e0ebfe2588,1323fd17-1e4c-4b33-a1a9-6d1ef29bbb23
719468f4-e599-444a-8613-f797f5c5382d,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd
719468f4-e599-444a-8613-f797f5c5382d,a72d121a-7487-438d-b961-cbbf19626135
719468f4-e599-444a-8613-f797f5c5382d,b0de0f60-82c8-4e43-a209-4528f01d0b4a
719468f4-e599-444a-8613-f797f5c5382d,6d056ecb-5e47-44bb-b9ef-d33e87f98d96
719468f4-e599-444a-8613-f797f5c5382d,80bf27c4-ceeb-45bb-b9d0-3696000167be
719468f4-e599-444a-8613-f797f5c5382d,100a25a8-1074-4082-bf3e-619e6bf0ed06
